SI No,District code,District name,Mandal code,Mandal Name,Village Name,School Id,School Name,Area,School Category,School Managments,School Type,Lower Class,Higer Class,Medium1,Medium2,Medium3,Medium4
4397,2822,ANANTAPUR,282259,MADAKASIRA,MADAKASIRA,28225900835,ZPHS (URDU) MADAKASIRA,Urban,Upper Pr. and Secondary,MPP_ZPP SCHOOLS,Co-education,6,10,Urdu,None,None,None
4398,2822,ANANTAPUR,282259,MADAKASIRA,MADAKASIRA,28225900836,PRAARTHANA EM SCHOOL,Rural,Primary,Pvt.Unaided,Co-education,1,5,English,None,None,None
4399,2822,ANANTAPUR,282259,MADAKASIRA,MADAKASIRA,28225900837,PRAARTHANA EM HS SCHOOL,Urban,Upper Pr. and Secondary,Pvt.Unaided,Co-education,6,10,English,None,None,None
4400,2822,ANANTAPUR,282259,MADAKASIRA,MADAKASIRA,28225900838,SRI ARUNODAYA EM SCHOOL,Urban,Primary with Upper Primary,Pvt.Unaided,Co-education,1,7,English,None,None,None
4401,2822,ANANTAPUR,282259,MADAKASIRA,MADAKASIRA,28225900840,SRI ARUNODAYA EM HIGH SCHOOLMADAKASIRA,Rural,Upper Pr. and Secondary,Pvt.Unaided,Co-education,6,10,English,None,None,None
4402,2822,ANANTAPUR,282259,MADAKASIRA,MELAVOI,28225900901,MPPS JAKKEPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4403,2822,ANANTAPUR,282259,MADAKASIRA,MELAVOI,28225900902,MPPS GUDDEMPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4404,2822,ANANTAPUR,282259,MADAKASIRA,MELAVOI,28225900903,MPPS PAPASANIPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4405,2822,ANANTAPUR,282259,MADAKASIRA,MELAVOI,28225900905,MPPS KOTHULAGUTTA,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4406,2822,ANANTAPUR,282259,MADAKASIRA,MELAVOI,28225900906,MPPS K.G.S.THANDA,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4407,2822,ANANTAPUR,282259,MADAKASIRA,MELAVOI,28225900907,MPPS KAMBALAPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4408,2822,ANANTAPUR,282259,MADAKASIRA,MELAVOI,28225900908,MPPS URGAPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4409,2822,ANANTAPUR,282259,MADAKASIRA,MELAVOI,28225900909,MPPS GURRAPUKONDA,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4410,2822,ANANTAPUR,282259,MADAKASIRA,MELAVOI,28225900910,MPPS D.GOLLAHATTI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4411,2822,ANANTAPUR,282259,MADAKASIRA,MELAVOI,28225900912,MPPS P.G.S.THANDA,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4412,2822,ANANTAPUR,282259,MADAKASIRA,MELAVOI,28225900913,MPPS K.GUNDUMALA,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4413,2822,ANANTAPUR,282259,MADAKASIRA,MELAVOI,28225900914,MPPS SIDDAGIRI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4414,2822,ANANTAPUR,282259,MADAKASIRA,MELAVOI,28225900916,MPPS E GOLLAHATTI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4415,2822,ANANTAPUR,282259,MADAKASIRA,MELAVOI,28225900917,MPUPS KADIREPALLI,Rural,Primary with Upper Primary,MPP_ZPP SCHOOLS,Co-education,1,8,Telugu,None,None,None
4416,2822,ANANTAPUR,282259,MADAKASIRA,MELAVOI,28225900918,MPUPS MELAVOI,Rural,Primary with Upper Primary,MPP_ZPP SCHOOLS,Co-education,1,8,Telugu,None,None,None
4417,2822,ANANTAPUR,282257,HINDUPUR,HINDUPUR,28225700602,NARAYANA E TECH PS,Urban,Primary,Pvt.Unaided,Co-education,1,5,English,None,None,None
4418,2822,ANANTAPUR,282257,HINDUPUR,HINDUPUR,28225700613,AKSHRAMALA EM SCHOOL,Rural,Primary with Upper Primary,Pvt.Unaided,Co-education,1,7,English,None,None,None
4419,2822,ANANTAPUR,282257,HINDUPUR,HINDUPUR,28225700614,ZPHS PULAKUNTA,Rural,Upper Pr. and Secondary,MPP_ZPP SCHOOLS,Co-education,6,10,Telugu,None,None,None
4420,2822,ANANTAPUR,282257,HINDUPUR,HINDUPUR,28225700615,SRI VASAVI EM PS,Urban,Primary with Upper Primary,Pvt.Unaided,Co-education,1,7,English,None,None,None
4421,2822,ANANTAPUR,282257,HINDUPUR,HINDUPUR,28225700616,KRISHNADEVARAYA VIDYALAYA PS,Urban,Primary,Pvt.Unaided,Co-education,1,5,English,None,None,None
4422,2822,ANANTAPUR,282257,HINDUPUR,HINDUPUR,28225700617,SRI CHAITANYA EM PS,Urban,Primary,Pvt.Unaided,Co-education,1,5,English,None,None,None
4423,2822,ANANTAPUR,282257,HINDUPUR,HINDUPUR,28225700618,MPPS SHANTHINAGAR URDU,Urban,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Urdu,None,None,None
4424,2822,ANANTAPUR,282257,HINDUPUR,SANTHEBIDANUR,28225701201,MPPS SANTEBIDANUR,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4425,2822,ANANTAPUR,282257,HINDUPUR,SANTHEBIDANUR,28225701202,MPPS HANUMEPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4426,2822,ANANTAPUR,282257,HINDUPUR,SANTHEBIDANUR,28225701203,MPPS (U) SANTEBIDANUR,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Urdu,None,None,None
4427,2822,ANANTAPUR,282257,HINDUPUR,SANTHEBIDANUR,28225701204,ZPHS SANTEBIDANUR,Rural,Upper Pr. and Secondary,MPP_ZPP SCHOOLS,Co-education,6,10,Telugu,English,None,None
4428,2822,ANANTAPUR,282257,HINDUPUR,SANTHEBIDANUR,28225701206,SARASWATI VIDYA MAND,Rural,Primary,Pvt.Unaided,Co-education,1,5,Telugu,English,None,None
4429,2822,ANANTAPUR,282257,HINDUPUR,HINDUPUR (M)-2,28225791361,IQRA ENGLISH MEDIUM SCHOOL,Urban,Primary with Upper Primary,Pvt.Unaided,Co-education,1,7,English,Telugu,None,None
4430,2822,ANANTAPUR,282257,HINDUPUR,HINDUPUR (M)-2,28225791362,SRI VASAVI WINNERS SCHOOLHINDUPUR,Urban,Primary with Upper Primary,Pvt.Unaided,Co-education,1,7,English,None,None,None
4431,2822,ANANTAPUR,282257,HINDUPUR,HINDUPUR (M)-2,28225791363,SPRINGDALE ENGLISH MEDIUM SCHOOLHINDUPUR,Urban,Primary with Upper Primary,Pvt.Unaided,Co-education,1,7,English,None,None,None
4432,2822,ANANTAPUR,282257,HINDUPUR,HINDUPUR (M)-2,28225791364,SRI BALAJI VIDYAVIHAR EM SCHOOLRPGT ROAD,Urban,Primary with Upper Primary,Pvt.Unaided,Co-education,1,7,English,None,None,None
4433,2822,ANANTAPUR,282257,HINDUPUR,HINDUPUR (M)-2,28225791365,CHINMAYA HARI HARA EM UP SCHOOL,Urban,Primary with Upper Primary,Pvt.Unaided,Co-education,1,7,English,None,None,None
4434,2822,ANANTAPUR,282257,HINDUPUR,HINDUPUR (M)-2,28225791366,SREE VIDYARANYA ENGLISH MEDIUM SCHOOL,Urban,Upper Pr. and Secondary,Pvt.Unaided,Co-education,6,10,English,None,None,None
4435,2822,ANANTAPUR,282257,HINDUPUR,HINDUPUR (M)-2,28225791367,SRI SAMSKRUTHI ENGLISH MEDIUM SCHOOLHINDUPUR,Urban,Primary with Upper Primary,Pvt.Unaided,Co-education,1,7,English,None,None,None
4436,2822,ANANTAPUR,282257,HINDUPUR,HINDUPUR (M)-2,28225791371,SREE VASAVI WINNERS SCHOOL,Urban,Upper Pr. and Secondary,Pvt.Unaided,Co-education,6,10,English,None,None,None
4437,2822,ANANTAPUR,282257,HINDUPUR,HINDUPUR (M)-2,28225791316,VAILANGAN MATA EM SC,Urban,Upper Pr. and Secondary,Pvt.Unaided,Co-education,6,10,English,None,None,None
4438,2822,ANANTAPUR,282257,HINDUPUR,HINDUPUR (M)-2,28225791319,AL HIRA EM SCHOOL,Urban,Primary with Upper Primary,Pvt.Unaided,Co-education,1,7,English,None,None,None
4439,2822,ANANTAPUR,282257,HINDUPUR,HINDUPUR (M)-2,28225791320,PANCHAJANYA BRILLIENT HS,Urban,Upper Pr. and Secondary,Pvt.Unaided,Co-education,6,10,English,None,None,None
4440,2822,ANANTAPUR,282257,HINDUPUR,HINDUPUR (M)-2,28225791321,VENU VIDYA VIHAR HS,Urban,Upper Pr. and Secondary,Pvt.Unaided,Co-education,6,10,English,None,None,None
4441,2822,ANANTAPUR,282257,HINDUPUR,HINDUPUR (M)-2,28225791322,VENU VIDYA VIHAR PRI SCHOOL,Urban,Primary,Pvt.Unaided,Co-education,1,5,English,None,None,None
4442,2822,ANANTAPUR,282257,HINDUPUR,HINDUPUR (M)-2,28225791323,TV BASAVARAJ TALENT SCHOOL,Urban,Primary,Pvt.Unaided,Co-education,1,5,English,None,None,None
4443,2822,ANANTAPUR,282257,HINDUPUR,HINDUPUR (M)-2,28225791325,PRE.MOTHER THERESA,Urban,Primary,Pvt.Unaided,Co-education,1,5,English,None,None,None
4444,2822,ANANTAPUR,282257,HINDUPUR,HINDUPUR (M)-2,28225791326,PANCH JANYA EM SCHOOL,Urban,Primary,Pvt.Unaided,Co-education,1,5,English,None,None,None
4445,2822,ANANTAPUR,282257,HINDUPUR,HINDUPUR (M)-2,28225791327,SW RWO SCHOOL,Urban,Primary with Upper Primary,Pvt.Unaided,Co-education,1,7,English,None,None,None
4446,2822,ANANTAPUR,282257,HINDUPUR,HINDUPUR (M)-2,28225791335,S V R EM HIGH SCHOOL HINDUPUR,Urban,Upper Pr. and Secondary,Pvt.Unaided,Co-education,6,10,English,None,None,None
4447,2822,ANANTAPUR,282257,HINDUPUR,HINDUPUR (M)-2,28225791336,SREE VIJAYA RAM(SVR) EMTM SCHOOL HINDUPUR,Urban,Primary,Pvt.Unaided,Co-education,1,5,English,None,None,None
4448,2822,ANANTAPUR,282257,HINDUPUR,HINDUPUR (M)-2,28225791337,SREE BALAJI VIDYA VIHAR,Urban,Upper Pr. and Secondary,Pvt.Unaided,Co-education,6,10,English,None,None,None
4449,2822,ANANTAPUR,282257,HINDUPUR,HINDUPUR (M)-2,28225791339,VICTORY UP EM SCHOOL,Urban,Primary with Upper Primary,Pvt.Unaided,Co-education,1,7,English,None,None,None
4450,2822,ANANTAPUR,282257,HINDUPUR,HINDUPUR (M)-2,28225791340,MANASWI COCEPT SCHOOL,Urban,Primary,Pvt.Unaided,Co-education,1,5,English,None,None,None
4451,2822,ANANTAPUR,282257,HINDUPUR,HINDUPUR (M)-2,28225791342,SREE BALAJI VIDYA VIHAR,Urban,Primary with Upper Primary,Pvt.Unaided,Co-education,1,7,English,None,None,None
4452,2822,ANANTAPUR,282257,HINDUPUR,HINDUPUR (M)-2,28225791343,AL-AMEEN EM PS,Urban,Primary,Pvt.Unaided,Co-education,1,5,English,None,None,None
4453,2822,ANANTAPUR,282257,HINDUPUR,HINDUPUR (M)-2,28225791344,AL-AMEEN EM HS,Urban,Upper Pr. and Secondary,Pvt.Unaided,Co-education,6,10,English,None,None,None
4454,2822,ANANTAPUR,282257,HINDUPUR,HINDUPUR (M)-2,28225791345,RAVINDRA BHARATHI PS,Urban,Primary,Pvt.Unaided,Co-education,1,5,English,None,None,None
4455,2822,ANANTAPUR,282257,HINDUPUR,HINDUPUR (M)-2,28225791346,RAVINDRA BHARATHI HS,Urban,Upper Pr. and Secondary,Pvt.Unaided,Co-education,6,10,English,None,None,None
4456,2822,ANANTAPUR,282257,HINDUPUR,HINDUPUR (M)-2,28225791347,NARAYANA E TECHNO HS,Urban,Upper Pr. and Secondary,Pvt.Unaided,Co-education,6,10,English,None,None,None
4457,2822,ANANTAPUR,282257,HINDUPUR,HINDUPUR (M)-2,28225791303,ZPHS KOTNURU,Rural,Upper Pr. and Secondary,MPP_ZPP SCHOOLS,Co-education,6,10,Telugu,English,None,None
4458,2822,ANANTAPUR,282259,MADAKASIRA,MELAVOI,28225900919,ZPHS SIDDAGIRI,Rural,Upper Pr. and Secondary,MPP_ZPP SCHOOLS,Co-education,6,10,Telugu,None,None,None
4459,2822,ANANTAPUR,282259,MADAKASIRA,MELAVOI,28225900920,ZPHS P.GUNDUMALA,Rural,Upper Pr. and Secondary,MPP_ZPP SCHOOLS,Co-education,6,10,Telugu,English,None,None
4460,2822,ANANTAPUR,282259,MADAKASIRA,MELAVOI,28225900921,ZPHS PAPASANIPALLI,Rural,Upper Pr. and Secondary,MPP_ZPP SCHOOLS,Co-education,6,10,Telugu,None,None,None
4461,2822,ANANTAPUR,282259,MADAKASIRA,MELAVOI,28225900924,St.ANNS EM UP SCHOOL,Rural,Primary with Upper Primary,Pvt.Unaided,Co-education,1,8,English,None,None,None
4462,2822,ANANTAPUR,282259,MADAKASIRA,JADRAHALLI,28225901101,MPPS JADARAHALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4463,2822,ANANTAPUR,282259,MADAKASIRA,MANUR,28225901702,MPPS CHAPARLALPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4464,2822,ANANTAPUR,282259,MADAKASIRA,MANUR,28225901703,MPPS SUNKIREDDY PALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4465,2822,ANANTAPUR,282259,MADAKASIRA,MANUR,28225901704,MPPS Y.G.P THANDA,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4466,2822,ANANTAPUR,282259,MADAKASIRA,MANUR,28225901705,MPPS MANUR,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4467,2822,ANANTAPUR,282259,MADAKASIRA,MANUR,28225901706,MPUPS UPPIDIPALLI,Rural,Primary with Upper Primary,MPP_ZPP SCHOOLS,Co-education,1,8,Telugu,None,None,None
4468,2822,ANANTAPUR,282259,MADAKASIRA,MANUR,28225901707,ZPHS MANUR,Rural,Upper Pr. and Secondary,MPP_ZPP SCHOOLS,Co-education,6,10,Telugu,English,None,None
4469,2822,ANANTAPUR,282259,MADAKASIRA,C.KODIGEPALLE,28225901901,MPPS KETHEPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4470,2822,ANANTAPUR,282259,MADAKASIRA,C.KODIGEPALLE,28225901902,MPPS NALLAYANA PALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4471,2822,ANANTAPUR,282259,MADAKASIRA,C.KODIGEPALLE,28225901903,MPPS C.KODIGEPALLY,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4472,2822,ANANTAPUR,282259,MADAKASIRA,C.KODIGEPALLE,28225901904,MPUPS C.KODIGEPALLY,Rural,Primary with Upper Primary,MPP_ZPP SCHOOLS,Co-education,1,8,Telugu,None,None,None
4473,2822,ANANTAPUR,282260,GUDIBANDA,GUDIBANDA,28226000618,SRI RAVINDRA CONVENT UPS,Rural,Primary with Upper Primary,Pvt.Unaided,Co-education,1,7,English,None,None,None
4474,2822,ANANTAPUR,282260,GUDIBANDA,GUDIBANDA,28226000621,SRI SAI VIDYANIKETHAN E.M. SCHOOL,Rural,Primary with Upper Primary,Pvt.Unaided,Co-education,1,8,English,None,None,None
4475,2822,ANANTAPUR,282260,GUDIBANDA,GUDIBANDA,28226000623,SREE RAVINDRA VIDYANIKETHAN E.M HIGH SCHOOL,Rural,Upper Pr. and Secondary,Pvt.Unaided,Co-education,6,10,English,None,None,None
4476,2822,ANANTAPUR,282260,GUDIBANDA,GUDIBANDA,28226000602,MPPS GUDIBANDA,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4477,2822,ANANTAPUR,282260,GUDIBANDA,GUDIBANDA,28226000603,MPPS PHALARAM,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4478,2822,ANANTAPUR,282260,GUDIBANDA,GUDIBANDA,28226000604,MPPS P.GOLLAHATTY,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4479,2822,ANANTAPUR,282257,HINDUPUR,HINDUPUR (M)-2,28225791304,RENOWED EM SCHOOL,Urban,Primary,Pvt.Unaided,Co-education,1,5,English,None,None,None
4480,2822,ANANTAPUR,282257,HINDUPUR,HINDUPUR (M)-2,28225791305,SREE ESWAR EM SCHOOL,Urban,Primary,Pvt.Unaided,Co-education,1,5,English,None,None,None
4481,2822,ANANTAPUR,282257,HINDUPUR,HINDUPUR (M)-2,28225791306,VAILANGAN MATA EM SC,Urban,Primary,Pvt.Unaided,Co-education,1,5,English,None,None,None
4482,2822,ANANTAPUR,282257,HINDUPUR,HINDUPUR (M)-2,28225791308,MARGADAESI VIDYA NIK,Urban,Primary with Upper Primary,Pvt.Unaided,Co-education,1,7,English,None,None,None
4483,2822,ANANTAPUR,282257,HINDUPUR,HINDUPUR (M)-2,28225791312,BRIGHT EM SCHOOL,Urban,Primary with Upper Primary,Pvt.Unaided,Co-education,1,7,English,None,None,None
4484,2822,ANANTAPUR,282257,HINDUPUR,HINDUPUR (M)-2,28225791314,RENOWNED EM SCHOOL,Urban,Upper Pr. and Secondary,Pvt.Unaided,Co-education,6,10,English,None,None,None
4485,2822,ANANTAPUR,282257,HINDUPUR,HINDUPUR (M)-2,28225791315,SREE ESWAR EM SCHOOL,Urban,Upper Pr. and Secondary,Pvt.Unaided,Co-education,6,10,English,None,None,None
4486,2822,ANANTAPUR,282258,PARIGI,SEEGIPALLE,28225800401,MPUPS SEEGIPALLI,Rural,Primary with Upper Primary,MPP_ZPP SCHOOLS,Co-education,1,8,Telugu,None,None,None
4487,2822,ANANTAPUR,282259,MADAKASIRA,KOTHALAM,28225900201,MPPS KOTHALAM,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4488,2822,ANANTAPUR,282259,MADAKASIRA,KALLUMARRI,28225901801,MPPS KALLUMARRI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4489,2822,ANANTAPUR,282259,MADAKASIRA,KALLUMARRI,28225901802,MPPS AGRAMPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4490,2822,ANANTAPUR,282259,MADAKASIRA,KALLUMARRI,28225901803,MPPS THADAKALAPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4491,2822,ANANTAPUR,282259,MADAKASIRA,KALLUMARRI,28225901804,MPPS GANTHALAPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4492,2822,ANANTAPUR,282259,MADAKASIRA,KALLUMARRI,28225901805,MPUPS YELLOTI,Rural,Primary with Upper Primary,MPP_ZPP SCHOOLS,Co-education,1,8,Telugu,None,None,None
4493,2822,ANANTAPUR,282259,MADAKASIRA,KALLUMARRI,28225901806,ZPHS KALLUMARRI,Rural,Upper Pr. and Secondary,MPP_ZPP SCHOOLS,Co-education,6,10,Telugu,English,None,None
4494,2822,ANANTAPUR,282260,GUDIBANDA,KUMBARANAGEHALLI,28226000101,MPPS K.NAGEPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4495,2822,ANANTAPUR,282260,GUDIBANDA,KUMBARANAGEHALLI,28226000102,ZPHS KUMMARANAGE PALLI,Rural,Upper Pr. and Secondary,MPP_ZPP SCHOOLS,Co-education,6,10,Telugu,English,None,None
4496,2822,ANANTAPUR,282260,GUDIBANDA,MUTHUKUR,28226001001,MPPS P.N PALYAM,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4497,2822,ANANTAPUR,282260,GUDIBANDA,MUTHUKUR,28226001002,MPPS MUTHUKUR,Rural,Primary with Upper Primary,MPP_ZPP SCHOOLS,Co-education,1,8,Telugu,None,None,None
4498,2822,ANANTAPUR,282260,GUDIBANDA,MUTHUKUR,28226001003,MPPS ITIKEPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4499,2822,ANANTAPUR,282260,GUDIBANDA,MUTHUKUR,28226001004,MPPS KURUBARAPALLIN,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4500,2822,ANANTAPUR,282260,GUDIBANDA,MUTHUKUR,28226001005,MPPS VADRAHALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4501,2822,ANANTAPUR,282260,GUDIBANDA,MUTHUKUR,28226001006,MPPS M.S THANDA,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4502,2822,ANANTAPUR,282260,GUDIBANDA,MUTHUKUR,28226001007,MPPS K.K PALYAM,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4503,2822,ANANTAPUR,282260,GUDIBANDA,MUTHUKUR,28226001008,MPPS M.MADDANA KUNTA,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4504,2822,ANANTAPUR,282260,GUDIBANDA,MUTHUKUR,28226001009,ZPHS M.MADDANA KUNTA,Rural,Upper Pr. and Secondary,MPP_ZPP SCHOOLS,Co-education,6,10,Telugu,None,None,None
4505,2822,ANANTAPUR,282260,GUDIBANDA,MUTHUKUR,28226001010,ZPHS K.K PALYAM,Rural,Upper Pr. and Secondary,MPP_ZPP SCHOOLS,Co-education,6,10,Telugu,None,None,None
4506,2822,ANANTAPUR,282260,GUDIBANDA,MANDALAHALLI,28226001101,MPPS MANDALAPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4507,2822,ANANTAPUR,282260,GUDIBANDA,MANDALAHALLI,28226001102,MPPS DINNEHATTI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4508,2822,ANANTAPUR,282260,GUDIBANDA,MANDALAHALLI,28226001103,MPPS CHINNA CHORAGIRI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4509,2822,ANANTAPUR,282260,GUDIBANDA,MANDALAHALLI,28226001104,MPPS BHAIREPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4510,2822,ANANTAPUR,282260,GUDIBANDA,MANDALAHALLI,28226001105,MPPS PEDDACHORAGIRI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4511,2822,ANANTAPUR,282260,GUDIBANDA,MANDALAHALLI,28226001107,ZPHS PEDDACHORAGIRI,Rural,Upper Pr. and Secondary,MPP_ZPP SCHOOLS,Co-education,6,10,Telugu,English,None,None
4512,2822,ANANTAPUR,282260,GUDIBANDA,MANDALAHALLI,28226001108,ZPHS MANDALAHALLI,Rural,Upper Pr. and Secondary,MPP_ZPP SCHOOLS,Co-education,6,10,Telugu,English,None,None
4513,2822,ANANTAPUR,282260,GUDIBANDA,MANDALAHALLI,28226001109,SREE DUMANAPPA SWAM ENG.M,Rural,Primary with Upper Primary,Pvt.Unaided,Co-education,1,7,English,None,None,None
4514,2822,ANANTAPUR,282262,AGALI,MADHUDI,28226200501,MPPS MADHUDI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4515,2822,ANANTAPUR,282262,AGALI,MADHUDI,28226200502,MPPS M.GOLLAHATTI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4516,2822,ANANTAPUR,282262,AGALI,MADHUDI,28226200504,ZPHS MADHUDI,Rural,Upper Pr. and Secondary,MPP_ZPP SCHOOLS,Co-education,6,10,Telugu,None,None,None
4517,2822,ANANTAPUR,282262,AGALI,MADHUDI,28226200505,TEJA VIDYAMANDIR E.M PRIMARY SCHOOL,Rural,Primary,Pvt.Unaided,Co-education,1,5,English,None,None,None
4518,2822,ANANTAPUR,282262,AGALI,P.BYADIGERA,28226200601,MPPS U.THONASNAHALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4519,2822,ANANTAPUR,282262,AGALI,P.BYADIGERA,28226200602,MPPS KENKERA,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4520,2822,ANANTAPUR,282262,AGALI,P.BYADIGERA,28226200603,MPPS VADAGUNTANAHALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4521,2822,ANANTAPUR,282260,GUDIBANDA,GUDIBANDA,28226000605,MPPS DEVARAHATTI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4522,2822,ANANTAPUR,282260,GUDIBANDA,GUDIBANDA,28226000606,MPPS G.S THANDA,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4523,2822,ANANTAPUR,282260,GUDIBANDA,GUDIBANDA,28226000608,MPPS MOPURUGUNDU,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4524,2822,ANANTAPUR,282260,GUDIBANDA,GUDIBANDA,28226000609,MPPS K.G.N PALYAM,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4525,2822,ANANTAPUR,282260,GUDIBANDA,GUDIBANDA,28226000611,MPPS S.R HATTI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4526,2822,ANANTAPUR,282260,GUDIBANDA,GUDIBANDA,28226000612,MPPS GUDDADAHATTI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,English,None,None
4527,2822,ANANTAPUR,282260,GUDIBANDA,GUDIBANDA,28226000613,ZPHS GUDIBANDA,Rural,Upper Pr. and Secondary,MPP_ZPP SCHOOLS,Co-education,6,10,Telugu,English,None,None
4528,2822,ANANTAPUR,282260,GUDIBANDA,GUDIBANDA,28226000614,MPPS SINGEPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4529,2822,ANANTAPUR,282260,GUDIBANDA,GUNE MORUBAGAL,28226000901,MPPS ACHARIPALYAM,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4530,2822,ANANTAPUR,282260,GUDIBANDA,GUNE MORUBAGAL,28226000903,MPPS BALENHALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4531,2822,ANANTAPUR,282260,GUDIBANDA,GUNE MORUBAGAL,28226000904,MPPS G. MORUBAGAL,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
4532,2822,ANANTAPUR,282260,GUDIBANDA,GUNE MORUBAGAL,28226000906,MPPS HUSSAIN PURAM,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
